"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Humidity Avg. (%)","Humidity Avg. Source Flag","Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Precip. Long Term (mm)","Precip. Long Term Source Flag","Air Temp. Avg. Long Term (°C)","Air Temp. Avg. Long Term Source Flag","Air Temp. Avg. Long Term Record Completeness (%)","Air Temp. Avg. Min. Long Term (°C)","Air Temp. Avg. Min. Long Term Source Flag","Air Temp. Avg. Min. Long Term Record Completeness (%)","Air Temp. Avg. Max. Long Term (°C)","Air Temp. Avg. Max. Long Term Source Flag","Air Temp. Avg. Max. Long Term Record Completeness (%)","Growing Degree Days Long Term (base 5°C) (GDD)","Growing Degree Days Long Term (base 5°C) Source Flag","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)","ET. Std-Grass (mm)","ET. Std-Grass Source Flag","ET. Std-Grass Comment","Growing Degree Days (base 5°C) (GDD)","Growing Degree Days (base 5°C) Source Flag"
"Fincastle IMCIN","08-March-2019","-21.0","ACTUAL","100.0","-1.7","ACTUAL","100.0","-12.6","AGGREGATED","100.0","78.0","AGGREGATED","100.0","172.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.6","AGGREGATED","100.0","276.2","COMPUTED","-2.7","COMPUTED","","-9.6","COMPUTED","","4.2","COMPUTED","","0.9","COMPUTED","100.0","COMPUTED","","0.4","COMPUTED","solar-ACT, 2m wind, Avg.","0.9","COMPUTED"
"Fincastle IMCIN","09-March-2019","-15.2","ACTUAL","100.0","0.2","ACTUAL","100.0","-7.6","AGGREGATED","100.0","79.0","AGGREGATED","100.0","172.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.2","AGGREGATED","100.0","277.2","COMPUTED","-1.4","COMPUTED","","-8.0","COMPUTED","","5.3","COMPUTED","","0.9","COMPUTED","100.0","COMPUTED","","0.4","COMPUTED","solar-ACT, 2m wind, Avg.","0.9","COMPUTED"
"Fincastle IMCIN","10-March-2019","-22.4","ACTUAL","100.0","1.4","ACTUAL","100.0","-10.3","AGGREGATED","100.0","76.9","AGGREGATED","100.0","172.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","13.9","AGGREGATED","100.0","277.6","COMPUTED","-0.9","COMPUTED","","-7.6","COMPUTED","","5.7","COMPUTED","","0.9","COMPUTED","100.0","COMPUTED","","0.6","COMPUTED","solar-ACT, 2m wind, Avg.","0.9","COMPUTED"
"Fincastle IMCIN","11-March-2019","-8.6","ACTUAL","100.0","5.4","ACTUAL","100.0","0.7","AGGREGATED","100.0","59.2","AGGREGATED","100.0","172.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","28.4","AGGREGATED","100.0","278.2","COMPUTED","-0.9","COMPUTED","","-7.2","COMPUTED","","5.3","COMPUTED","","0.9","COMPUTED","100.0","COMPUTED","","1.3","COMPUTED","solar-ACT, 2m wind, Avg.","0.9","COMPUTED"
"Fincastle IMCIN","12-March-2019","-1.5","ACTUAL","100.0","5.5","ACTUAL","100.0","2.4","AGGREGATED","100.0","67.5","AGGREGATED","100.0","172.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","16.9","AGGREGATED","100.0","278.7","COMPUTED","-0.3","COMPUTED","","-6.8","COMPUTED","","6.2","COMPUTED","","0.9","COMPUTED","100.0","COMPUTED","","1.0","COMPUTED","solar-ACT, 2m wind, Avg.","0.9","COMPUTED"
"Fincastle IMCIN","13-March-2019","-8.9","ACTUAL","100.0","2.9","ACTUAL","100.0","-1.9","AGGREGATED","100.0","79.9","AGGREGATED","100.0","172.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.7","AGGREGATED","100.0","279.1","COMPUTED","0.0","COMPUTED","","-6.3","COMPUTED","","6.3","COMPUTED","","0.9","COMPUTED","100.0","COMPUTED","","0.5","COMPUTED","solar-ACT, 2m wind, Avg.","0.9","COMPUTED"
"Fincastle IMCIN","14-March-2019","-12.5","ACTUAL","100.0","4.6","ACTUAL","100.0","-4.2","AGGREGATED","100.0","77.8","AGGREGATED","100.0","172.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.1","AGGREGATED","100.0","279.8","COMPUTED","0.3","COMPUTED","","-6.2","COMPUTED","","6.8","COMPUTED","","0.9","COMPUTED","100.0","COMPUTED","","0.8","COMPUTED","solar-ACT, 2m wind, Avg.","0.9","COMPUTED"
"Fincastle IMCIN","15-March-2019","-3.7","ACTUAL","100.0","6.3","ACTUAL","100.0","0.6","AGGREGATED","100.0","70.5","AGGREGATED","100.0","172.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.5","AGGREGATED","100.0","280.6","COMPUTED","0.3","COMPUTED","","-5.8","COMPUTED","","6.4","COMPUTED","","1.5","COMPUTED","100.0","COMPUTED","","0.9","COMPUTED","solar-ACT, 2m wind, Avg.","0.9","COMPUTED"
"Fincastle IMCIN","16-March-2019","-9.0","ACTUAL","100.0","7.2","ACTUAL","100.0","-0.7","AGGREGATED","100.0","80.5","AGGREGATED","100.0","172.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.7","AGGREGATED","100.0","281.4","COMPUTED","0.3","COMPUTED","","-5.8","COMPUTED","","6.3","COMPUTED","","2.0","COMPUTED","100.0","COMPUTED","","0.7","COMPUTED","solar-ACT, 2m wind, Avg.","0.9","COMPUTED"
"Fincastle IMCIN","17-March-2019","-6.7","ACTUAL","100.0","6.2","ACTUAL","100.0","-0.8","AGGREGATED","100.0","88.0","AGGREGATED","100.0","172.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.4","AGGREGATED","100.0","282.7","COMPUTED","0.2","COMPUTED","","-5.9","COMPUTED","","6.3","COMPUTED","","2.3","COMPUTED","100.0","COMPUTED","","0.5","COMPUTED","solar-ACT, 2m wind, Avg.","0.9","COMPUTED"
"Fincastle IMCIN","18-March-2019","-1.5","ACTUAL","100.0","12.3","ACTUAL","100.0","3.9","AGGREGATED","100.0","70.0","AGGREGATED","100.0","172.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.9","AGGREGATED","100.0","283.2","COMPUTED","0.6","COMPUTED","","-5.7","COMPUTED","","6.9","COMPUTED","","2.7","COMPUTED","100.0","COMPUTED","","1.2","COMPUTED","solar-ACT, 2m wind, Avg.","1.3","COMPUTED"
"Fincastle IMCIN","19-March-2019","-1.6","ACTUAL","100.0","15.2","ACTUAL","100.0","5.0","AGGREGATED","100.0","74.6","AGGREGATED","100.0","172.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.3","AGGREGATED","100.0","283.6","COMPUTED","0.8","COMPUTED","","-5.4","COMPUTED","","6.9","COMPUTED","","3.2","COMPUTED","100.0","COMPUTED","","1.2","COMPUTED","solar-ACT, 2m wind, Avg.","3.1","COMPUTED"
"Fincastle IMCIN","20-March-2019","-1.8","ACTUAL","100.0","16.7","ACTUAL","100.0","5.6","AGGREGATED","100.0","74.8","AGGREGATED","100.0","172.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.9","AGGREGATED","100.0","284.0","COMPUTED","0.9","COMPUTED","","-5.8","COMPUTED","","7.6","COMPUTED","","3.7","COMPUTED","100.0","COMPUTED","","1.4","COMPUTED","solar-ACT, 2m wind, Avg.","5.6","COMPUTED"
"Fincastle IMCIN","21-March-2019","-1.7","ACTUAL","100.0","15.8","ACTUAL","100.0","6.0","AGGREGATED","100.0","75.6","AGGREGATED","100.0","172.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.6","AGGREGATED","100.0","285.0","COMPUTED","0.5","COMPUTED","","-5.5","COMPUTED","","6.5","COMPUTED","","4.2","COMPUTED","100.0","COMPUTED","","1.3","COMPUTED","solar-ACT, 2m wind, Avg.","7.6","COMPUTED"
"Fincastle IMCIN","22-March-2019","-0.0","ACTUAL","100.0","16.1","ACTUAL","100.0","6.5","AGGREGATED","100.0","76.2","AGGREGATED","100.0","172.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","13.8","AGGREGATED","100.0","285.9","COMPUTED","0.2","COMPUTED","","-5.7","COMPUTED","","6.2","COMPUTED","","4.9","COMPUTED","100.0","COMPUTED","","1.5","COMPUTED","solar-ACT, 2m wind, Avg.","10.7","COMPUTED"
"Fincastle IMCIN","23-March-2019","-2.0","ACTUAL","100.0","16.8","ACTUAL","100.0","6.4","AGGREGATED","100.0","73.4","AGGREGATED","100.0","172.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.4","AGGREGATED","100.0","286.3","COMPUTED","0.3","COMPUTED","","-5.8","COMPUTED","","6.4","COMPUTED","","5.6","COMPUTED","100.0","COMPUTED","","1.6","COMPUTED","solar-ACT, 2m wind, Avg.","13.1","COMPUTED"
"Fincastle IMCIN","24-March-2019","0.1","ACTUAL","100.0","5.4","ACTUAL","100.0","1.2","AGGREGATED","100.0","97.2","AGGREGATED","100.0","176.6","AGGREGATED","using element [Precip. Weighing]","4.1","AGGREGATED","using element [Precip. Weighing]","13.6","AGGREGATED","100.0","286.7","COMPUTED","0.3","COMPUTED","","-5.3","COMPUTED","","5.9","COMPUTED","","6.2","COMPUTED","100.0","COMPUTED","","0.2","COMPUTED","solar-ACT, 2m wind, Avg.","13.1","COMPUTED"
"Fincastle IMCIN","25-March-2019","-1.0","ACTUAL","100.0","16.2","ACTUAL","100.0","5.8","AGGREGATED","100.0","75.0","AGGREGATED","100.0","176.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.2","AGGREGATED","100.0","287.8","COMPUTED","0.9","COMPUTED","","-5.3","COMPUTED","","7.2","COMPUTED","","6.7","COMPUTED","100.0","COMPUTED","","1.8","COMPUTED","solar-ACT, 2m wind, Avg.","15.7","COMPUTED"
"Fincastle IMCIN","26-March-2019","0.9","ACTUAL","100.0","16.9","ACTUAL","100.0","7.5","AGGREGATED","100.0","56.9","AGGREGATED","100.0","176.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","22.1","AGGREGATED","100.0","288.9","COMPUTED","1.4","COMPUTED","","-4.5","COMPUTED","","7.3","COMPUTED","","7.4","COMPUTED","100.0","COMPUTED","","2.9","COMPUTED","solar-ACT, 2m wind, Avg.","19.6","COMPUTED"
"Fincastle IMCIN","27-March-2019","-0.9","ACTUAL","100.0","9.3","ACTUAL","100.0","3.4","AGGREGATED","100.0","79.7","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","10.8","AGGREGATED","100.0","289.5","COMPUTED","1.7","COMPUTED","","-4.2","COMPUTED","","7.5","COMPUTED","","8.2","COMPUTED","100.0","COMPUTED","","1.1","COMPUTED","solar-ACT, 2m wind, Avg.","19.6","COMPUTED"
"Fincastle IMCIN","28-March-2019","-5.6","ACTUAL","100.0","9.1","ACTUAL","100.0","1.3","AGGREGATED","100.0","71.6","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","5.6","AGGREGATED","100.0","290.0","COMPUTED","1.5","COMPUTED","","-4.9","COMPUTED","","8.0","COMPUTED","","8.9","COMPUTED","100.0","COMPUTED","","1.0","COMPUTED","solar-ACT, 2m wind, Avg.","19.6","COMPUTED"
"Fincastle IMCIN","29-March-2019","-3.2","ACTUAL","100.0","11.1","ACTUAL","100.0","3.2","AGGREGATED","100.0","67.1","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.1","AGGREGATED","100.0","290.8","COMPUTED","2.4","COMPUTED","","-4.7","COMPUTED","","9.5","COMPUTED","","9.7","COMPUTED","100.0","COMPUTED","","1.3","COMPUTED","solar-ACT, 2m wind, Avg.","19.6","COMPUTED"
"Fincastle IMCIN","30-March-2019","-2.8","ACTUAL","100.0","16.5","ACTUAL","100.0","5.9","AGGREGATED","100.0","58.5","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.5","AGGREGATED","100.0","291.3","COMPUTED","3.9","COMPUTED","","-2.8","COMPUTED","","10.5","COMPUTED","","11.2","COMPUTED","100.0","COMPUTED","","2.3","COMPUTED","solar-ACT, 2m wind, Avg.","21.5","COMPUTED"
"Fincastle IMCIN","31-March-2019","-3.1","ACTUAL","100.0","10.9","ACTUAL","100.0","3.6","AGGREGATED","100.0","66.5","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.2","AGGREGATED","100.0","291.9","COMPUTED","3.2","COMPUTED","","-3.3","COMPUTED","","9.7","COMPUTED","","12.4","COMPUTED","100.0","COMPUTED","","1.5","COMPUTED","solar-ACT, 2m wind, Avg.","21.5","COMPUTED"
"Fincastle IMCIN","01-April-2019","-2.1","ACTUAL","100.0","9.9","ACTUAL","100.0","3.3","AGGREGATED","100.0","66.5","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.9","AGGREGATED","100.0","292.4","COMPUTED","2.9","COMPUTED","","-3.3","COMPUTED","","9.1","COMPUTED","","13.5","COMPUTED","100.0","COMPUTED","","2.2","COMPUTED","solar-ACT, 2m wind, Avg.","21.5","COMPUTED"
"Fincastle IMCIN","02-April-2019","-3.1","ACTUAL","100.0","11.8","ACTUAL","100.0","4.4","AGGREGATED","100.0","58.5","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.8","AGGREGATED","100.0","293.5","COMPUTED","2.5","COMPUTED","","-3.8","COMPUTED","","8.7","COMPUTED","","14.5","COMPUTED","100.0","COMPUTED","","2.6","COMPUTED","solar-ACT, 2m wind, Avg.","21.5","COMPUTED"
"Fincastle IMCIN","03-April-2019","-0.6","ACTUAL","100.0","17.1","ACTUAL","100.0","7.5","AGGREGATED","100.0","50.0","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","22.2","AGGREGATED","100.0","294.1","COMPUTED","2.7","COMPUTED","","-3.9","COMPUTED","","9.2","COMPUTED","","15.4","COMPUTED","100.0","COMPUTED","","4.0","COMPUTED","solar-ACT, 2m wind, Avg.","24.7","COMPUTED"
"Fincastle IMCIN","04-April-2019","3.5","ACTUAL","100.0","18.6","ACTUAL","100.0","10.7","AGGREGATED","100.0","45.0","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","17.0","AGGREGATED","100.0","295.0","COMPUTED","3.7","COMPUTED","","-3.4","COMPUTED","","10.9","COMPUTED","","16.7","COMPUTED","100.0","COMPUTED","","3.9","COMPUTED","solar-ACT, 2m wind, Avg.","30.8","COMPUTED"
"Fincastle IMCIN","05-April-2019","-3.7","ACTUAL","100.0","13.8","ACTUAL","100.0","4.4","AGGREGATED","100.0","70.1","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.7","AGGREGATED","100.0","296.2","COMPUTED","3.9","COMPUTED","","-2.7","COMPUTED","","10.5","COMPUTED","","18.2","COMPUTED","100.0","COMPUTED","","2.4","COMPUTED","solar-ACT, 2m wind, Avg.","30.8","COMPUTED"
"Fincastle IMCIN","06-April-2019","2.9","ACTUAL","100.0","15.0","ACTUAL","100.0","8.7","AGGREGATED","100.0","52.6","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","26.3","AGGREGATED","100.0","296.6","COMPUTED","4.6","COMPUTED","","-1.9","COMPUTED","","11.0","COMPUTED","","20.1","COMPUTED","100.0","COMPUTED","","3.8","COMPUTED","solar-ACT, 2m wind, Avg.","34.8","COMPUTED"
"Fincastle IMCIN","07-April-2019","4.1","ACTUAL","100.0","16.2","ACTUAL","100.0","9.4","AGGREGATED","100.0","42.2","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","22.1","AGGREGATED","100.0","297.4","COMPUTED","4.2","COMPUTED","","-2.6","COMPUTED","","11.0","COMPUTED","","21.5","COMPUTED","100.0","COMPUTED","","3.7","COMPUTED","solar-ACT, 2m wind, Avg.","40.0","COMPUTED"
"Fincastle IMCIN","08-April-2019","-1.2","ACTUAL","100.0","16.0","ACTUAL","100.0","8.3","AGGREGATED","100.0","43.5","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.6","AGGREGATED","100.0","298.5","COMPUTED","4.9","COMPUTED","","-2.3","COMPUTED","","12.0","COMPUTED","","23.2","COMPUTED","100.0","COMPUTED","","3.6","COMPUTED","solar-ACT, 2m wind, Avg.","42.4","COMPUTED"
"Fincastle IMCIN","09-April-2019","2.7","ACTUAL","100.0","14.8","ACTUAL","100.0","9.0","AGGREGATED","100.0","44.0","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","13.3","AGGREGATED","100.0","299.6","COMPUTED","5.0","COMPUTED","","-1.9","COMPUTED","","11.8","COMPUTED","","25.0","COMPUTED","100.0","COMPUTED","","2.6","COMPUTED","solar-ACT, 2m wind, Avg.","46.2","COMPUTED"
"Fincastle IMCIN","10-April-2019","0.8","ACTUAL","100.0","13.4","ACTUAL","100.0","6.6","AGGREGATED","100.0","57.8","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.0","AGGREGATED","100.0","300.3","COMPUTED","4.8","COMPUTED","","-2.2","COMPUTED","","11.8","COMPUTED","","26.5","COMPUTED","100.0","COMPUTED","","2.9","COMPUTED","solar-ACT, 2m wind, Avg.","48.3","COMPUTED"
"Fincastle IMCIN","11-April-2019","1.3","ACTUAL","100.0","11.9","ACTUAL","100.0","6.1","AGGREGATED","100.0","56.1","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","21.5","AGGREGATED","100.0","301.0","COMPUTED","5.0","COMPUTED","","-1.9","COMPUTED","","11.9","COMPUTED","","28.2","COMPUTED","100.0","COMPUTED","","3.2","COMPUTED","solar-ACT, 2m wind, Avg.","49.8","COMPUTED"
"Fincastle IMCIN","12-April-2019","-5.6","ACTUAL","100.0","10.9","ACTUAL","100.0","3.1","AGGREGATED","100.0","50.5","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","13.1","AGGREGATED","100.0","302.1","COMPUTED","5.2","COMPUTED","","-2.0","COMPUTED","","12.4","COMPUTED","","29.9","COMPUTED","100.0","COMPUTED","","3.0","COMPUTED","solar-ACT, 2m wind, Avg.","49.8","COMPUTED"
"Fincastle IMCIN","13-April-2019","-3.2","ACTUAL","100.0","14.2","ACTUAL","100.0","6.2","AGGREGATED","100.0","54.0","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","22.4","AGGREGATED","100.0","303.2","COMPUTED","5.6","COMPUTED","","-1.4","COMPUTED","","12.5","COMPUTED","","32.1","COMPUTED","100.0","COMPUTED","","3.4","COMPUTED","solar-ACT, 2m wind, Avg.","50.3","COMPUTED"
"Fincastle IMCIN","14-April-2019","4.0","ACTUAL","100.0","11.1","ACTUAL","100.0","7.1","AGGREGATED","100.0","50.2","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","25.8","AGGREGATED","100.0","304.7","COMPUTED","5.8","COMPUTED","","-0.8","COMPUTED","","12.4","COMPUTED","","34.4","COMPUTED","100.0","COMPUTED","","3.4","COMPUTED","solar-ACT, 2m wind, Avg.","52.9","COMPUTED"
"Fincastle IMCIN","15-April-2019","0.0","ACTUAL","100.0","13.5","ACTUAL","100.0","6.5","AGGREGATED","100.0","48.3","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.6","AGGREGATED","100.0","305.3","COMPUTED","6.0","COMPUTED","","-0.3","COMPUTED","","12.2","COMPUTED","","36.7","COMPUTED","100.0","COMPUTED","","3.4","COMPUTED","solar-ACT, 2m wind, Avg.","54.6","COMPUTED"
"Fincastle IMCIN","16-April-2019","-4.4","ACTUAL","100.0","15.5","ACTUAL","100.0","5.8","AGGREGATED","100.0","48.2","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.4","AGGREGATED","100.0","306.3","COMPUTED","5.7","COMPUTED","","-1.3","COMPUTED","","12.7","COMPUTED","","38.9","COMPUTED","100.0","COMPUTED","","3.2","COMPUTED","solar-ACT, 2m wind, Avg.","55.2","COMPUTED"
"Fincastle IMCIN","17-April-2019","2.9","ACTUAL","100.0","18.1","ACTUAL","100.0","10.8","AGGREGATED","100.0","34.0","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","21.0","AGGREGATED","100.0","307.0","COMPUTED","6.4","COMPUTED","","-0.7","COMPUTED","","13.5","COMPUTED","","41.5","COMPUTED","100.0","COMPUTED","","4.9","COMPUTED","solar-ACT, 2m wind, Avg.","60.7","COMPUTED"
"Fincastle IMCIN","18-April-2019","-1.6","ACTUAL","100.0","20.7","ACTUAL","100.0","11.5","AGGREGATED","100.0","45.6","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","19.3","AGGREGATED","100.0","307.9","COMPUTED","6.3","COMPUTED","","-0.7","COMPUTED","","13.4","COMPUTED","","43.8","COMPUTED","100.0","COMPUTED","","4.7","COMPUTED","solar-ACT, 2m wind, Avg.","65.2","COMPUTED"
"Fincastle IMCIN","19-April-2019","5.9","ACTUAL","100.0","19.2","ACTUAL","100.0","12.9","AGGREGATED","100.0","54.5","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","19.4","AGGREGATED","100.0","309.2","COMPUTED","6.8","COMPUTED","","-0.0","COMPUTED","","13.7","COMPUTED","","46.6","COMPUTED","100.0","COMPUTED","","3.8","COMPUTED","solar-ACT, 2m wind, Avg.","72.8","COMPUTED"
"Fincastle IMCIN","20-April-2019","4.0","ACTUAL","100.0","12.7","ACTUAL","100.0","8.6","AGGREGATED","100.0","58.2","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.2","AGGREGATED","100.0","310.7","COMPUTED","7.0","COMPUTED","","-0.2","COMPUTED","","14.1","COMPUTED","","49.8","COMPUTED","100.0","COMPUTED","","2.3","COMPUTED","solar-ACT, 2m wind, Avg.","76.1","COMPUTED"
"Fincastle IMCIN","21-April-2019","-4.2","ACTUAL","100.0","17.7","ACTUAL","100.0","7.8","AGGREGATED","100.0","47.4","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.4","AGGREGATED","100.0","311.4","COMPUTED","7.6","COMPUTED","","-0.3","COMPUTED","","15.5","COMPUTED","","53.4","COMPUTED","100.0","COMPUTED","","3.8","COMPUTED","solar-ACT, 2m wind, Avg.","77.9","COMPUTED"
"Fincastle IMCIN","22-April-2019","3.0","ACTUAL","100.0","22.9","ACTUAL","100.0","14.0","AGGREGATED","100.0","39.7","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","28.3","AGGREGATED","100.0","312.2","COMPUTED","8.1","COMPUTED","","0.5","COMPUTED","","15.7","COMPUTED","","57.2","COMPUTED","100.0","COMPUTED","","6.3","COMPUTED","solar-ACT, 2m wind, Avg.","85.9","COMPUTED"
"Fincastle IMCIN","23-April-2019","7.7","ACTUAL","100.0","22.2","ACTUAL","100.0","15.8","AGGREGATED","100.0","36.5","AGGREGATED","100.0","176.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","24.4","AGGREGATED","100.0","312.8","COMPUTED","7.9","COMPUTED","","1.0","COMPUTED","","14.8","COMPUTED","","61.0","COMPUTED","94.9","COMPUTED","","6.1","COMPUTED","solar-ACT, 2m wind, Avg.","95.8","COMPUTED"
"Fincastle IMCIN","24-April-2019","-0.2","ACTUAL","100.0","18.1","ACTUAL","100.0","8.7","AGGREGATED","100.0","57.0","AGGREGATED","100.0","177.2","AGGREGATED","using element [Precip. Weighing]","0.5","AGGREGATED","using element [Precip. Weighing]","13.8","AGGREGATED","100.0","314.0","COMPUTED","8.0","COMPUTED","","1.1","COMPUTED","","15.0","COMPUTED","","64.7","COMPUTED","94.9","COMPUTED","","3.8","COMPUTED","solar-ACT, 2m wind, Avg.","99.8","COMPUTED"
